user_id,registered_at,order_id,created_at,amount_total_cents,brand_new,product_type,published_at
166172,2014-06-04 02:48:03.452,458828,2015-03-04 15:36:02.468,2600.0,0,parts,2015-01-26 01:29:50.721
466012,2015-09-14 14:30:38.895,908207,2016-02-16 20:53:18.013,5000.0,0,effects-and-pedals,2016-02-16 20:37:42.768
307856,2015-02-11 15:48:29.860,440772,2015-02-11 20:53:14.278,35000.0,0,bass-guitars,2014-12-22 22:07:14.353
224587,2014-09-28 17:38:22.438,455342,2015-02-28 18:39:06.647,30000.0,0,electric-guitars,2015-02-05 00:57:00.701
50999,2013-12-10 17:11:40.820,439831,2015-02-10 18:59:17.468,106500.0,0,electric-guitars,2015-02-10 01:28:48.283
166172,2014-06-04 02:48:03.452,458865,2015-03-04 16:21:41.178,2950.0,0,pro-audio,2015-01-20 02:11:09.075
433908,2015-08-12 04:09:43.730,889915,2016-02-07 23:35:19.578,9995.0,0,effects-and-pedals,2016-02-03 01:51:38.880
31050,2013-10-10 04:36:36.256,900094,2016-02-12 18:46:27.792,40000.0,0,bass-guitars,2016-02-12 02:41:11.418
74082,2014-01-28 07:46:25.058,432267,2015-01-31 22:19:49.789,25000.0,0,effects-and-pedals,2015-01-31 22:06:22.334
645970,2016-03-01 22:00:49.185,951626,2016-03-08 18:50:48.301,24000.0,0,effects-and-pedals,2015-01-06 03:12:09.869
457169,2015-09-08 02:32:36.870,892109,2016-02-09 03:44:13.375,13400.0,0,effects-and-pedals,2016-02-08 22:27:43.418
49992,2013-12-07 18:20:29.400,899148,2016-02-12 06:02:37.880,67500.0,0,electric-guitars,2016-02-11 23:58:49.667
228721,2014-10-08 17:48:26.780,918228,2016-02-21 21:31:30.822,125400.0,0,amps,2016-01-15 04:16:40.294
104521,2014-03-09 18:04:54.473,736033,2015-11-09 02:07:48.112,2000.0,0,parts,2015-02-08 23:37:50.629
386286,2015-06-13 01:07:09.119,995588,2016-03-28 17:35:32.065,11000.0,0,effects-and-pedals,2016-03-05 16:30:10.148
263273,2014-12-01 19:18:51.929,418798,2015-01-14 03:36:37.797,11000.0,0,effects-and-pedals,2015-01-13 06:23:23.336
202857,2014-08-08 15:17:28.252,902880,2016-02-14 01:46:37.070,140000.0,0,amps,2016-02-09 22:52:19.256
567945,2015-12-19 01:19:40.144,1107638,2016-05-20 17:20:21.102,8999.0,1,accessories,2014-12-28 14:20:16.057
66634,2014-01-11 23:00:29.344,916908,2016-02-21 01:51:38.185,11000.0,0,effects-and-pedals,2016-02-20 17:33:22.209
61602,2014-01-06 20:40:20.891,1110738,2016-05-22 07:17:35.235,6000.0,1,effects-and-pedals,2016-03-10 18:55:20.859
261802,2014-11-30 04:03:08.368,414837,2015-01-08 03:02:52.312,74000.0,0,electric-guitars,2015-01-07 01:38:50.942
165363,2014-06-01 02:01:46.661,399250,2014-12-15 13:05:04.345,44900.0,0,acoustic-guitars,2014-12-09 00:22:30.173
390062,2015-06-19 05:25:07.206,1095945,2016-05-15 05:09:39.778,38900.0,1,bass-guitars,2016-03-18 02:45:33.139
251069,2014-11-19 21:50:15.520,1022874,2016-04-11 01:11:27.532,9999.0,1,effects-and-pedals,2016-03-22 14:21:56.847
399441,2015-07-01 17:40:05.227,986202,2016-03-23 20:42:18.427,5000.0,0,pro-audio,2016-03-23 02:25:35.850
21043,2013-04-26 04:14:38.533,493511,2015-04-13 21:04:21.770,41000.0,1,dj-and-lighting-gear,2014-12-26 19:28:01.131
187572,2014-07-15 14:24:07.944,459481,2015-03-05 03:43:32.689,35000.0,0,folk-instruments,2015-01-02 22:10:55.394
273529,2014-12-15 04:31:14.037,399489,2014-12-15 17:57:30.832,27500.0,0,electric-guitars,2014-12-02 15:31:26.440
300954,2015-01-31 22:24:38.161,432275,2015-01-31 22:25:42.121,63500.0,0,electric-guitars,2015-01-14 20:49:14.045
263308,2014-12-01 19:52:36.196,516989,2015-05-09 14:13:05.950,1400.0,1,parts,2015-01-19 00:55:06.199
566414,2015-12-17 20:32:18.199,1095583,2016-05-15 00:51:51.172,25000.0,0,effects-and-pedals,2016-04-01 19:54:19.353
434190,2015-08-12 16:30:01.621,1261486,2016-08-01 11:09:37.467,3900.0,1,parts,2016-03-28 21:09:45.899
657189,2016-03-09 02:14:50.485,1065783,2016-05-01 14:47:00.427,155000.0,0,amps,2016-03-29 17:24:49.397
691331,2016-04-02 23:51:39.682,1052645,2016-04-25 03:43:11.489,3100.0,0,effects-and-pedals,2016-04-24 20:19:48.467
229629,2014-10-10 20:21:13.592,402188,2014-12-19 05:56:55.413,11500.0,0,amps,2014-12-15 14:58:46.355
408209,2015-07-11 23:29:12.326,966472,2016-03-14 04:21:59.450,39500.0,0,pro-audio,2016-03-05 20:50:25.066
680441,2016-03-25 16:27:18.882,1003249,2016-03-31 23:58:50.773,16900.0,0,effects-and-pedals,2016-03-30 03:07:27.591
669720,2016-03-16 12:53:30.160,976048,2016-03-18 19:09:45.972,115999.0,1,electric-guitars,2016-03-03 22:34:45.115
633327,2016-02-20 02:14:24.985,915030,2016-02-20 02:16:08.614,11000.0,0,effects-and-pedals,2016-02-19 02:03:28.932
743410,2016-05-13 00:05:25.618,1093086,2016-05-13 21:40:43.434,37000.0,0,electric-guitars,2016-05-12 19:21:26.670
487576,2015-10-10 16:01:24.205,1016655,2016-04-07 20:27:06.102,9500.0,0,parts,2016-04-03 01:21:26.910
667260,2016-03-14 14:59:06.817,1091737,2016-05-13 14:50:26.215,5500.0,0,effects-and-pedals,2016-04-15 14:17:12.844
294258,2015-01-21 16:36:23.715,985814,2016-03-23 17:34:56.047,120000.0,0,amps,2016-03-05 08:07:50.159
684820,2016-03-29 14:15:26.159,1109991,2016-05-21 21:08:57.856,45900.0,1,drums-and-percussion,2016-04-29 22:31:45.733
820111,2016-07-18 13:01:41.210,1230715,2016-07-18 14:05:24.217,10000.0,0,effects-and-pedals,2016-05-25 22:42:41.999
298253,2015-01-27 07:47:11.895,434139,2015-02-03 13:05:55.051,6700.0,0,effects-and-pedals,2015-02-01 23:30:08.616
391512,2015-06-21 19:44:35.232,580689,2015-07-14 20:06:00.148,4849.0,0,pro-audio,2015-01-29 18:49:42.022
668756,2016-03-15 17:43:39.794,1006858,2016-04-02 19:50:50.106,4700.0,0,effects-and-pedals,2016-04-01 22:07:16.157
651686,2016-03-05 19:36:57.246,945973,2016-03-05 19:38:01.421,8000.0,0,amps,2016-03-03 22:24:39.207
166172,2014-06-04 02:48:03.452,458503,2015-03-04 03:08:29.345,3300.0,0,parts,2015-02-28 21:09:49.269
223023,2014-09-24 04:23:00.288,1062227,2016-04-29 17:02:26.016,10000.0,0,effects-and-pedals,2016-03-31 08:29:55.934
213250,2014-09-01 16:59:25.845,526782,2015-05-20 07:46:50.874,57000.0,0,effects-and-pedals,2015-02-24 06:57:18.870
271600,2014-12-12 15:19:28.435,1101777,2016-05-17 23:42:55.926,12500.0,1,drums-and-percussion,2016-05-04 18:22:33.558
384875,2015-06-10 18:16:33.062,1168787,2016-06-19 02:04:22.455,6000.0,0,accessories,2016-04-24 23:14:43.708
602213,2016-01-22 03:57:58.483,1029546,2016-04-13 22:26:11.822,221000.0,0,acoustic-guitars,2016-03-23 22:06:32.645
743030,2016-05-12 18:18:57.501,1137757,2016-06-03 23:03:37.366,5700.0,0,effects-and-pedals,2016-06-03 22:14:00.183
604054,2016-01-24 03:16:16.841,1057091,2016-04-27 06:56:52.019,18900.0,0,pro-audio,2016-04-26 08:13:32.719
219728,2014-09-16 16:40:00.487,1050547,2016-04-24 00:19:33.768,17000.0,0,effects-and-pedals,2016-04-20 15:01:20.278
649109,2016-03-03 23:58:00.358,1190595,2016-06-29 19:55:35.669,13500.0,0,effects-and-pedals,2016-04-20 21:10:40.201
128030,2014-04-01 13:47:56.038,1110974,2016-05-22 14:19:45.712,3750.0,0,electric-guitars,2016-05-21 22:29:38.567
381776,2015-06-05 15:00:07.600,1180376,2016-06-24 18:02:20.593,177500.0,0,electric-guitars,2016-06-22 00:38:27.942
104443,2014-03-09 15:14:23.841,1264858,2016-08-02 18:42:30.814,30000.0,1,acoustic-guitars,2016-05-05 18:53:10.029
81191,2014-02-04 12:49:24.257,1045422,2016-04-21 12:18:19.447,7500.0,0,effects-and-pedals,2016-04-19 06:28:25.580
682931,2016-03-27 22:50:50.651,1123175,2016-05-28 01:36:30.639,148999.0,0,electric-guitars,2016-05-09 17:52:45.142
19936,2013-04-03 16:43:44.433,1232130,2016-07-19 01:19:58.617,4370.0,1,parts,2016-04-11 17:29:30.770
165900,2014-06-03 04:03:56.946,1021457,2016-04-10 06:25:53.070,21000.0,0,effects-and-pedals,2016-04-09 13:39:13.763
733328,2016-05-04 15:19:17.496,1074989,2016-05-05 15:31:17.664,36400.0,0,electric-guitars,2016-04-24 18:38:32.421
436934,2015-08-16 08:21:04.735,615496,2015-08-16 08:22:04.957,4000.0,0,effects-and-pedals,2015-02-15 21:18:17.903
724213,2016-04-27 05:30:18.768,1342708,2016-09-04 16:52:26.979,85000.0,0,acoustic-guitars,2016-05-20 02:09:23.250
467926,2015-09-16 07:10:44.431,1153281,2016-06-11 22:00:09.064,7733.0,1,effects-and-pedals,2016-05-27 18:56:41.527
150162,2014-04-30 22:57:53.885,1199119,2016-07-03 07:27:07.407,62500.0,1,amps,2016-05-08 01:14:56.654
331432,2015-03-19 22:32:24.889,472726,2015-03-20 05:14:52.302,90000.0,0,electric-guitars,2015-03-16 20:44:23.323
313307,2015-02-19 21:27:14.403,1071742,2016-05-04 00:53:48.047,11900.0,0,effects-and-pedals,2016-04-28 20:44:09.422
150162,2014-04-30 22:57:53.885,1170523,2016-06-19 23:21:59.704,22500.0,0,parts,2016-06-09 18:25:52.727
693796,2016-04-04 19:59:23.010,1012005,2016-04-05 15:15:10.311,32500.0,0,amps,2016-03-29 19:09:55.036
328392,2015-03-14 18:15:16.654,1053529,2016-04-25 17:54:18.269,16500.0,0,accessories,2016-04-25 02:47:26.163
284354,2015-01-02 17:41:29.534,446559,2015-02-18 21:10:50.403,5300.0,0,effects-and-pedals,2015-02-02 00:59:40.882
296447,2015-01-24 03:11:41.172,1169986,2016-06-19 19:01:27.815,16700.0,0,effects-and-pedals,2016-06-10 05:14:23.031
41937,2013-11-16 17:40:00.317,1027556,2016-04-13 02:51:50.824,6000.0,0,effects-and-pedals,2016-04-10 19:22:32.020
315533,2015-02-23 05:25:45.638,453117,2015-02-26 01:43:02.818,12477.0,0,pro-audio,2015-02-11 22:13:01.597
101816,2014-03-04 21:05:11.848,472445,2015-03-19 21:56:55.548,500.0,1,accessories,2014-12-24 09:46:16.169
475240,2015-09-24 21:22:28.466,1086380,2016-05-11 00:31:59.882,15000.0,1,effects-and-pedals,2016-05-10 20:29:57.224
333263,2015-03-23 15:18:03.306,475298,2015-03-23 15:22:12.039,71000.0,0,electric-guitars,2015-03-22 18:55:24.053
54104,2013-12-17 04:40:46.753,435059,2015-02-04 16:31:21.998,11000.0,0,effects-and-pedals,2015-02-04 15:17:09.902
733543,2016-05-04 18:24:23.672,1073290,2016-05-04 18:59:36.754,76000.0,0,electric-guitars,2016-05-04 12:54:14.422
640506,2016-02-26 04:04:35.917,1081284,2016-05-08 17:37:51.364,20699.0,0,parts,2016-05-07 14:28:07.531
325269,2015-03-09 16:31:15.387,468657,2015-03-15 16:16:26.337,46000.0,0,pro-audio,2015-02-02 03:20:50.962
52988,2013-12-16 03:18:12.181,473709,2015-03-21 14:55:44.212,29500.0,0,effects-and-pedals,2015-03-20 03:09:09.728
784790,2016-06-18 10:59:33.396,1167243,2016-06-18 11:04:05.398,1500.0,0,parts,2016-06-02 21:39:51.618
208364,2014-08-20 05:03:59.026,489478,2015-04-09 00:08:56.634,22000.0,1,effects-and-pedals,2015-03-23 19:59:50.779
845296,2016-08-05 12:59:55.040,1271578,2016-08-05 13:04:45.610,4900.0,0,effects-and-pedals,2016-07-19 03:47:52.105
836499,2016-07-30 05:15:30.297,1263941,2016-08-02 07:17:47.297,23700.0,0,pro-audio,2016-07-17 19:24:13.887
821185,2016-07-19 01:55:55.878,1232202,2016-07-19 01:58:20.108,5000.0,0,effects-and-pedals,2016-06-30 21:37:47.671
59153,2014-01-01 18:03:19.694,1214105,2016-07-10 15:14:00.423,190000.0,0,electric-guitars,2016-07-02 22:24:02.171
232250,2014-10-17 02:08:47.425,1295643,2016-08-16 01:19:10.563,6590.0,1,parts,2016-05-16 13:49:53.375
346787,2015-04-12 06:56:31.879,494248,2015-04-14 17:52:39.512,24000.0,0,amps,2015-03-21 00:35:11.067
820866,2016-07-18 21:32:20.499,1231750,2016-07-18 21:58:27.624,10000.0,0,drums-and-percussion,2016-07-17 19:19:33.691
222422,2014-09-22 16:08:53.209,1182464,2016-06-25 19:47:02.707,9395.0,0,accessories,2016-06-20 21:25:36.136
131019,2014-04-04 13:37:06.533,1172781,2016-06-20 23:54:09.527,12200.0,0,effects-and-pedals,2016-06-12 19:36:25.553
427483,2015-08-04 01:30:25.853,1247433,2016-07-26 13:24:24.289,8000.0,1,effects-and-pedals,2016-07-24 16:15:58.392
720798,2016-04-24 19:04:21.015,1113879,2016-05-23 21:51:24.000,21500.0,1,pro-audio,2015-03-11 02:52:42.903
546373,2015-12-02 18:27:51.546,774595,2015-12-02 18:29:41.932,21599.0,1,pro-audio,2015-03-11 02:52:42.903
43852,2013-11-22 15:35:59.329,467353,2015-03-13 23:10:24.112,180000.0,0,effects-and-pedals,2015-03-13 22:16:59.845
459011,2015-09-08 23:21:19.733,1096399,2016-05-15 15:35:47.216,195000.0,0,amps,2016-05-14 20:23:31.559
26790,2013-08-19 09:10:59.760,563160,2015-06-27 18:12:42.319,4100.0,0,parts,2015-03-16 23:04:56.955
142085,2014-04-18 05:59:38.584,628828,2015-08-27 21:48:00.556,124000.0,0,electric-guitars,2015-03-06 21:20:39.202
577179,2015-12-27 16:56:23.728,877769,2016-02-01 17:37:56.508,22300.0,0,effects-and-pedals,2016-02-01 16:21:42.759
104521,2014-03-09 18:04:54.473,441711,2015-02-12 22:54:28.768,15000.0,0,effects-and-pedals,2015-01-14 06:55:36.662
249386,2014-11-18 18:25:23.964,417887,2015-01-12 21:58:41.527,270000.0,0,amps,2015-01-07 03:02:09.959
101724,2014-03-04 18:43:11.765,413572,2015-01-06 03:27:40.556,15000.0,0,other,2015-01-01 20:19:58.915
449017,2015-08-30 16:12:48.622,1028265,2016-04-13 14:31:12.680,6000.0,0,pro-audio,2016-02-17 01:19:54.886
348196,2015-04-13 17:21:57.643,918273,2016-02-21 21:58:37.670,27500.0,0,amps,2016-02-21 10:11:12.084
126785,2014-03-31 03:41:25.373,436769,2015-02-06 18:11:15.920,18700.0,0,effects-and-pedals,2015-02-01 22:02:32.806
90346,2014-02-17 18:31:04.583,422626,2015-01-19 20:34:29.489,145500.0,0,amps,2015-01-06 03:05:15.498
744747,2016-05-14 02:02:34.764,1093696,2016-05-14 02:05:20.353,6000.0,1,band-and-orchestra,2015-12-08 00:49:07.292
446761,2015-08-27 18:20:22.210,856681,2016-01-20 19:03:33.287,1900.0,0,effects-and-pedals,2016-01-11 17:32:14.160
435291,2015-08-14 00:42:37.798,810776,2015-12-24 05:03:03.555,3500.0,0,effects-and-pedals,2015-12-13 02:16:19.943
101816,2014-03-04 21:05:11.848,384054,2014-11-24 13:43:01.407,13500.0,0,effects-and-pedals,2014-11-24 01:37:55.584
672406,2016-03-18 19:22:32.568,976350,2016-03-18 21:17:51.748,10700.0,0,effects-and-pedals,2016-02-05 00:02:43.737
120796,2014-03-26 11:25:03.783,435737,2015-02-05 13:24:11.126,10200.0,0,effects-and-pedals,2015-01-25 22:34:27.848
266252,2014-12-03 23:31:29.945,391022,2014-12-04 16:02:21.863,14000.0,0,effects-and-pedals,2014-12-01 05:32:05.946
288971,2015-01-11 21:31:58.970,418016,2015-01-13 00:55:34.023,9000.0,0,bass-guitars,2014-12-11 15:24:05.920
22993,2013-06-15 01:23:29.925,426648,2015-01-25 18:27:13.190,7500.0,0,effects-and-pedals,2015-01-24 20:10:21.834
314180,2015-02-21 04:02:54.927,448625,2015-02-21 04:04:42.476,4900.0,0,effects-and-pedals,2015-01-24 16:23:12.754
255347,2014-11-24 03:48:13.528,870308,2016-01-28 18:47:22.324,11000.0,0,pro-audio,2016-01-02 00:21:00.445
93506,2014-02-21 19:04:33.373,866414,2016-01-26 17:39:09.773,9000.0,0,effects-and-pedals,2016-01-26 07:52:31.049
644956,2016-03-01 03:50:18.185,942105,2016-03-03 22:10:34.162,10500.0,0,effects-and-pedals,2016-02-28 02:40:59.446
242326,2014-11-08 15:01:55.767,917119,2016-02-21 04:14:56.686,17500.0,0,amps,2016-02-17 03:55:12.057
269111,2014-12-08 15:13:23.087,854673,2016-01-19 16:05:11.862,4000.0,0,effects-and-pedals,2016-01-19 13:48:05.668
762724,2016-05-29 03:21:00.994,1125499,2016-05-29 03:25:35.731,3700.0,0,parts,2016-02-15 01:14:42.128
707207,2016-04-15 03:18:07.120,1032500,2016-04-15 03:19:41.781,65000.0,0,band-and-orchestra,2016-02-16 02:25:44.072
296890,2015-01-24 22:46:10.731,978317,2016-03-19 20:58:41.829,99500.0,1,electric-guitars,2016-02-16 20:08:14.505
266116,2014-12-03 20:26:44.207,937389,2016-03-01 18:16:49.236,6500.0,0,effects-and-pedals,2016-01-23 18:40:38.868
87066,2014-02-12 01:15:16.354,394674,2014-12-09 04:07:34.583,38000.0,0,electric-guitars,2014-12-07 13:52:39.969
574721,2015-12-25 13:32:10.882,920040,2016-02-22 19:15:08.957,113500.0,0,bass-guitars,2016-01-18 16:12:29.981
104521,2014-03-09 18:04:54.473,378426,2014-11-14 16:26:00.301,13000.0,0,effects-and-pedals,2014-11-12 17:31:00.226
299120,2015-01-28 20:37:14.576,840055,2016-01-10 22:52:43.168,45000.0,0,keyboards-and-synths,2016-01-05 02:42:06.506
631226,2016-02-18 05:54:38.718,933104,2016-02-28 18:32:06.130,127000.0,0,electric-guitars,2016-02-27 02:09:09.204
298249,2015-01-27 07:31:19.486,427800,2015-01-27 07:40:13.505,3900.0,0,pro-audio,2015-01-02 20:55:31.768
674010,2016-03-20 03:40:15.237,984578,2016-03-23 00:04:41.903,35000.0,0,keyboards-and-synths,2016-02-20 02:54:46.366
527618,2015-11-16 23:33:44.641,1274129,2016-08-06 16:11:45.540,120000.0,0,keyboards-and-synths,2016-02-20 16:48:51.502
266116,2014-12-03 20:26:44.207,428724,2015-01-28 18:31:42.340,28500.0,0,effects-and-pedals,2015-01-26 16:32:22.990
59153,2014-01-01 18:03:19.694,417879,2015-01-12 21:43:11.239,15000.0,0,effects-and-pedals,2014-11-11 21:37:17.268
58835,2013-12-31 17:56:16.424,408498,2014-12-29 22:13:59.112,16000.0,0,effects-and-pedals,2014-12-23 23:26:14.438
75043,2014-01-29 17:48:18.746,720074,2015-10-29 17:52:40.051,53892.0,0,amps,2014-12-20 01:19:57.814
50999,2013-12-10 17:11:40.820,395526,2014-12-10 12:24:18.553,2000.0,0,parts,2014-12-10 06:08:42.752
298528,2015-01-27 20:47:44.262,428117,2015-01-27 20:56:36.338,11825.0,0,pro-audio,2015-01-05 01:35:31.707
14218,2013-03-08 23:44:15.791,435846,2015-02-05 16:18:21.885,21500.0,0,effects-and-pedals,2015-02-04 01:42:57.621
719373,2016-04-23 15:49:58.623,1049646,2016-04-23 15:56:09.578,130900.0,1,electric-guitars,2016-02-14 18:03:20.637
586385,2016-01-05 22:06:10.892,858599,2016-01-21 21:08:46.563,5200.0,1,accessories,2014-12-08 02:53:53.660
667260,2016-03-14 14:59:06.817,987803,2016-03-24 17:24:55.766,8000.0,0,effects-and-pedals,2016-03-09 21:58:05.931
631083,2016-02-18 03:30:03.109,911708,2016-02-18 15:47:50.311,16999.0,0,amps,2016-02-05 20:47:25.929
317933,2015-02-26 19:39:51.931,1177509,2016-06-23 04:34:06.093,6000.0,1,effects-and-pedals,2016-02-27 18:28:03.573
366618,2015-05-11 15:20:15.087,936686,2016-03-01 08:38:40.753,120000.0,0,acoustic-guitars,2016-02-29 18:17:42.865
599184,2016-01-19 03:08:15.164,869480,2016-01-28 06:07:24.053,9100.0,0,effects-and-pedals,2016-01-23 17:48:33.743
319730,2015-03-01 06:01:30.938,923733,2016-02-24 14:17:10.934,1498.0,1,accessories,2015-01-08 22:55:42.178
248862,2014-11-17 23:32:43.511,463280,2015-03-09 15:47:18.523,5000.0,0,parts,2015-02-25 20:16:07.618
72107,2014-01-23 05:59:55.529,438385,2015-02-08 22:37:02.325,15000.0,0,effects-and-pedals,2015-02-07 17:10:43.920
728037,2016-04-30 03:47:07.160,1066910,2016-05-02 00:36:28.668,95500.0,0,electric-guitars,2016-02-21 05:03:23.530
227799,2014-10-06 18:07:11.379,441313,2015-02-12 15:23:05.501,12500.0,0,effects-and-pedals,2015-02-11 00:42:24.084
259862,2014-11-28 04:20:29.647,423152,2015-01-20 08:59:40.051,6500.0,0,dj-and-lighting-gear,2015-01-10 00:06:46.006
702005,2016-04-11 15:44:14.095,1023783,2016-04-11 15:45:41.736,23900.0,0,amps,2016-03-12 18:48:24.209
28676,2013-09-12 13:03:23.072,988685,2016-03-24 22:24:05.255,4200.0,0,parts,2016-03-08 20:57:00.849
281836,2014-12-29 00:34:40.728,407949,2014-12-29 01:10:07.947,38000.0,0,effects-and-pedals,2014-12-27 17:27:02.735
496294,2015-10-17 19:10:38.057,908117,2016-02-16 20:12:04.668,13000.0,0,effects-and-pedals,2016-02-16 04:46:10.055
305477,2015-02-07 19:15:46.715,438959,2015-02-09 17:43:57.330,74000.0,0,electric-guitars,2015-01-16 15:51:40.719
506099,2015-10-27 00:24:51.842,1066971,2016-05-02 01:05:31.517,107999.0,1,drums-and-percussion,2016-04-16 01:55:39.082
601179,2016-01-21 01:49:10.038,945745,2016-03-05 17:47:35.020,5500.0,0,electric-guitars,2016-02-25 20:24:47.594
650167,2016-03-04 18:41:36.158,943796,2016-03-04 18:42:06.388,13500.0,0,effects-and-pedals,2016-02-27 17:32:50.925
436361,2015-08-15 14:51:14.515,1014078,2016-04-06 15:36:40.099,2700.0,0,accessories,2016-03-19 00:02:21.988
220364,2014-09-18 03:17:34.772,443851,2015-02-15 20:23:18.592,3500.0,0,parts,2015-01-05 01:09:00.475
183542,2014-07-07 09:46:30.345,1218037,2016-07-12 09:46:34.106,4500.0,0,parts,2016-04-18 17:33:50.245
126580,2014-03-31 00:28:34.811,1009486,2016-04-04 04:57:08.069,11999.0,0,effects-and-pedals,2016-04-03 18:07:23.622
346379,2015-04-11 16:51:51.464,491767,2015-04-11 18:18:22.900,4000.0,0,amps,2015-01-16 12:01:45.102
187154,2014-07-14 17:29:32.288,1308777,2016-08-21 15:06:21.299,107500.0,0,amps,2016-02-19 22:29:27.133
328898,2015-03-15 16:38:35.412,497812,2015-04-18 15:59:15.636,4900.0,0,parts,2015-02-07 13:45:54.584
212195,2014-08-30 00:39:42.064,1008758,2016-04-03 21:21:08.788,81965.0,0,electric-guitars,2016-03-22 21:43:00.546
402957,2015-07-05 23:41:12.680,970353,2016-03-15 23:44:37.801,17000.0,0,bass-guitars,2016-03-15 21:11:33.727
170258,2014-06-17 15:06:43.530,437577,2015-02-07 18:28:01.840,22400.0,0,amps,2015-02-07 00:17:42.714
738405,2016-05-09 00:10:02.692,1105960,2016-05-19 21:24:15.901,45000.0,0,electric-guitars,2016-04-19 04:30:56.874
70771,2014-01-20 17:01:01.486,888750,2016-02-07 05:54:09.260,4500.0,0,effects-and-pedals,2015-02-11 18:04:39.782
328009,2015-03-13 23:05:33.169,557979,2015-06-22 06:14:50.399,9999.0,1,pro-audio,2015-01-14 13:22:35.694
314439,2015-02-21 17:25:42.849,449167,2015-02-21 22:22:10.211,16250.0,0,effects-and-pedals,2015-02-05 22:53:22.801
326841,2015-03-12 01:29:28.720,465713,2015-03-12 01:30:33.352,28900.0,0,electric-guitars,2015-01-18 21:38:45.172
646030,2016-03-01 22:36:33.998,963752,2016-03-12 20:05:42.238,42500.0,0,electric-guitars,2016-03-10 03:21:12.775
350851,2015-04-17 02:32:54.550,558519,2015-06-22 20:33:35.312,9500.0,0,electric-guitars,2015-03-06 17:15:50.828
682294,2016-03-27 10:21:41.444,1273730,2016-08-06 11:40:15.442,6899.0,0,parts,2016-03-07 08:59:37.971
698311,2016-04-08 08:43:15.684,1018299,2016-04-08 17:17:32.885,8000.0,0,effects-and-pedals,2016-04-07 21:04:31.492
728598,2016-04-30 19:02:05.555,1064550,2016-04-30 19:04:58.940,45000.0,0,electric-guitars,2016-04-28 03:29:58.941
267937,2014-12-06 17:30:00.921,1306225,2016-08-20 10:29:58.670,114749.0,0,bass-guitars,2016-05-27 14:15:28.623
836457,2016-07-30 04:07:41.328,1257089,2016-07-30 04:08:42.845,17000.0,0,drums-and-percussion,2016-04-30 20:21:04.938
163172,2014-05-23 12:55:10.299,1106762,2016-05-20 04:49:45.845,10000.0,0,effects-and-pedals,2016-05-13 02:14:42.937
703183,2016-04-12 14:37:41.754,1037115,2016-04-17 12:53:26.819,35000.0,0,electric-guitars,2016-04-15 21:46:45.870
692525,2016-04-03 21:38:13.347,1009429,2016-04-04 03:57:49.177,21000.0,0,pro-audio,2016-04-02 17:08:35.102
27948,2013-09-03 23:50:00.556,1010370,2016-04-04 18:53:54.540,22130.0,1,effects-and-pedals,2016-03-29 17:13:51.996
777076,2016-06-11 13:23:19.983,1152388,2016-06-11 13:25:19.148,14999.0,0,pro-audio,2016-05-18 21:27:39.724
234333,2014-10-21 17:38:50.285,1047179,2016-04-22 05:36:58.243,17000.0,0,effects-and-pedals,2016-03-31 23:58:18.772
712002,2016-04-18 15:22:38.346,1042332,2016-04-19 22:27:09.513,21699.0,1,amps,2016-04-15 00:15:16.879
312511,2015-02-18 18:19:54.418,446396,2015-02-18 18:20:39.448,23600.0,0,effects-and-pedals,2015-02-14 19:49:24.822
630661,2016-02-17 21:30:46.223,1087707,2016-05-11 17:24:51.233,65000.0,0,bass-guitars,2016-04-30 17:51:02.166
381776,2015-06-05 15:00:07.600,1011364,2016-04-05 02:59:15.466,170400.0,0,electric-guitars,2016-04-03 07:10:48.217
566414,2015-12-17 20:32:18.199,1039212,2016-04-18 14:43:48.932,11000.0,1,effects-and-pedals,2016-04-17 20:19:58.588
764861,2016-05-31 00:04:36.397,1138449,2016-06-04 11:02:47.543,6000.0,0,effects-and-pedals,2016-05-16 21:31:46.458
214580,2014-09-04 15:06:20.623,454945,2015-02-28 03:31:33.824,45500.0,0,amps,2015-02-27 22:38:44.380
765000,2016-05-31 01:53:45.675,1236743,2016-07-21 02:50:49.125,37900.0,0,electric-guitars,2016-05-15 19:34:51.302
253224,2014-11-21 18:02:30.253,1066594,2016-05-01 21:56:40.929,23900.0,1,effects-and-pedals,2016-04-25 13:59:43.409
219728,2014-09-16 16:40:00.487,1097233,2016-05-15 22:54:27.518,69500.0,0,electric-guitars,2016-05-03 18:26:00.424
801599,2016-07-03 18:53:58.934,1199903,2016-07-03 18:54:54.526,7000.0,0,effects-and-pedals,2016-06-06 13:02:28.424
607749,2016-01-27 21:53:09.889,1068231,2016-05-02 17:09:40.255,8000.0,0,parts,2016-04-30 15:39:53.434
219834,2014-09-16 20:57:16.030,1085094,2016-05-10 14:23:23.381,2100.0,0,effects-and-pedals,2016-05-03 22:40:22.618
442346,2015-08-22 15:43:03.742,740439,2015-11-12 01:57:00.483,2400.0,1,parts,2015-03-06 19:38:55.379
251883,2014-11-20 13:40:00.638,442665,2015-02-14 01:29:24.016,5900.0,0,effects-and-pedals,2015-02-14 01:24:55.716
340640,2015-04-02 20:37:58.693,484186,2015-04-02 20:42:59.823,44900.0,0,electric-guitars,2015-02-28 04:18:52.027
