user_id,product_id,published_at,price_cents,brand_new,has_inventory,product_type,first_ordered_at,n_orders
50999,404679,2014-12-11 00:21:20.056,35000,0,0,acoustic-guitars,2016-06-29 03:23:53.060,1
87698,1413876,2015-12-07 01:30:50.179,27900,0,0,electric-guitars,2015-12-20 19:59:47.862,1
211318,1377098,2015-11-25 00:39:55.712,20000,0,0,amps,2015-11-28 15:38:41.809,1
49992,1355176,2015-11-22 19:55:26.547,40000,0,0,electric-guitars,2015-12-16 16:47:38.228,1
384875,1347673,2015-11-16 22:31:20.176,84999,1,0,electric-guitars,2016-07-09 22:43:48.377,1
42022,353980,2014-11-15 16:25:35.877,100000,0,0,acoustic-guitars,2014-12-26 12:44:16.955,1
263273,1477493,2015-12-24 01:43:32.580,10000,0,0,effects-and-pedals,2015-12-27 07:09:41.793,1
31050,1596344,2016-01-22 01:30:28.205,30000,0,0,electric-guitars,2016-01-30 19:06:03.107,1
50999,1596280,2016-01-22 00:00:00.049,3500,0,0,drums-and-percussion,2016-03-01 19:01:51.084,1
43852,1491941,2015-12-30 04:13:25.839,21000,0,0,effects-and-pedals,2016-01-01 04:39:58.501,1
24888,399869,2014-12-08 18:04:53.805,34000,0,0,effects-and-pedals,2014-12-09 15:11:49.499,1
170258,1482395,2015-12-27 01:57:34.822,49500,0,0,amps,2016-01-18 18:55:39.878,1
140267,1503760,2016-01-03 22:25:36.517,12500,1,0,effects-and-pedals,2016-01-04 20:57:15.525,1
496294,1506770,2016-01-04 22:30:25.183,3000,0,0,effects-and-pedals,2016-01-07 20:46:32.668,1
446761,1535703,2016-01-09 20:11:03.298,13500,0,0,parts,2016-01-11 16:57:30.879,1
31050,440522,2015-01-12 21:08:35.086,30000,0,0,effects-and-pedals,2015-01-15 22:45:22.933,1
173765,1367498,2015-11-22 01:50:33.921,189500,0,0,acoustic-guitars,2015-11-22 22:18:35.713,1
511729,1535135,2016-01-09 17:08:15.071,110000,0,0,amps,2016-03-05 15:03:52.537,1
590383,1536763,2016-01-11 23:59:23.207,65000,0,0,electric-guitars,2016-01-15 00:17:11.614,1
110199,444099,2015-01-14 23:09:38.846,10900,0,0,effects-and-pedals,2015-07-07 15:54:29.829,1
163194,1406233,2015-12-03 22:16:15.401,15999,0,0,effects-and-pedals,2016-02-20 06:01:45.833,1
89614,1440669,2015-12-15 17:53:34.190,82900,0,0,amps,2016-01-02 05:37:17.265,1
181552,429231,2015-01-02 23:57:17.269,14000,0,0,electric-guitars,2015-01-25 23:32:18.464,1
215402,1562014,2016-01-14 05:15:12.556,7500,0,0,home-audio,2016-01-26 23:42:26.214,1
395527,1477275,2015-12-23 23:49:32.981,10200,0,0,effects-and-pedals,2015-12-24 20:55:38.928,1
63486,1504837,2016-01-04 16:03:59.954,7000,0,0,effects-and-pedals,2016-01-16 02:40:50.747,1
466012,1625211,2016-01-29 20:55:30.082,14500,0,0,effects-and-pedals,2016-01-30 21:37:53.445,1
191517,490416,2015-02-13 23:49:26.845,18500,0,0,drums-and-percussion,2015-03-24 17:40:01.994,1
55744,1750283,2016-02-24 15:28:59.375,99900,0,0,electric-guitars,2016-04-11 16:22:38.430,1
472697,1777606,2016-02-29 15:11:19.758,5500,0,0,home-audio,2016-03-03 06:11:36.272,1
263778,1602377,2016-01-23 22:51:11.282,60000,0,0,electric-guitars,2016-01-24 03:53:53.484,1
289937,1746777,2016-02-23 21:29:03.825,70000,0,0,electric-guitars,2016-02-23 21:52:24.355,1
289937,1542053,2016-01-11 21:33:54.980,20000,0,0,electric-guitars,2016-01-16 11:14:50.272,1
43852,1665440,2016-02-09 15:46:08.139,15700,0,0,effects-and-pedals,2016-02-19 21:32:03.030,1
557159,1477267,2015-12-23 23:46:03.635,18000,0,0,pro-audio,2015-12-24 02:55:29.582,1
163194,459866,2015-02-19 16:24:36.861,4995,1,0,parts,2015-04-30 12:23:35.534,1
203717,1591430,2016-01-20 20:17:32.334,60000,0,0,amps,2016-01-31 19:48:09.305,1
459011,1496266,2015-12-31 03:25:00.034,4299,0,0,accessories,2015-12-31 06:26:19.187,1
21033,437391,2015-01-09 04:22:10.466,7500,0,0,parts,2015-01-20 06:09:31.999,1
225242,463783,2016-01-08 09:27:57.443,7500,0,0,pro-audio,2016-05-22 23:06:43.063,1
72107,424739,2014-12-31 00:54:17.129,4000,0,0,effects-and-pedals,2015-01-06 15:45:57.743,1
266116,1673048,2016-02-10 06:21:37.697,3000,0,0,effects-and-pedals,2016-02-10 14:10:28.149,1
289937,485366,2015-02-11 00:41:32.996,6000,0,0,effects-and-pedals,2015-02-25 06:10:04.442,1
198771,1816422,2016-03-05 18:09:08.654,2000,0,0,pro-audio,2016-05-31 23:25:04.346,1
64442,425539,2014-12-31 21:43:49.556,10900,0,0,pro-audio,2015-01-11 19:12:40.746,1
21043,388210,2014-12-02 19:40:24.580,305000,0,0,electric-guitars,2015-01-16 06:50:21.162,1
76619,466748,2015-01-31 05:55:40.174,4800,1,0,effects-and-pedals,2015-02-07 17:20:37.356,1
191006,1595246,2016-01-21 20:18:07.383,17500,0,0,effects-and-pedals,2016-01-23 02:56:54.896,1
31050,1672363,2016-02-10 02:28:04.818,4995,0,0,effects-and-pedals,2016-03-10 19:45:54.401,1
58835,423796,2014-12-30 05:40:33.583,7500,0,0,effects-and-pedals,2015-01-01 11:50:43.612,1
381776,1776346,2016-02-29 03:43:20.816,799,0,0,accessories,2016-03-02 07:14:49.802,1
163194,1756473,2016-02-25 15:39:37.336,157999,0,0,electric-guitars,2016-05-19 18:47:27.863,1
381776,1776194,2016-02-29 03:40:47.386,199,0,1,accessories,2016-02-29 14:04:19.663,1
163194,460388,2015-02-19 17:11:02.242,5995,1,0,accessories,2015-03-24 20:51:21.367,1
191006,1507621,2016-01-05 04:22:39.102,13900,0,0,effects-and-pedals,2016-01-05 20:18:38.024,1
163194,460101,2015-02-18 21:26:20.284,12000,0,0,parts,2015-05-26 23:27:45.751,1
330713,1611554,2016-01-27 05:06:54.272,19999,0,0,amps,2016-02-25 19:40:06.590,1
163194,1756433,2016-02-25 15:30:26.454,62999,0,0,electric-guitars,2016-03-02 10:46:33.190,1
86631,470637,2015-02-03 14:31:26.493,135000,0,0,electric-guitars,2015-04-22 12:18:28.697,1
23447,513036,2015-02-24 21:29:24.216,16500,0,0,effects-and-pedals,2015-04-14 17:39:34.954,1
293028,1574381,2016-01-17 21:03:55.771,2999,0,0,effects-and-pedals,2016-08-02 22:45:16.572,1
108402,429111,2015-01-02 22:54:05.473,60000,0,0,bass-guitars,2015-01-05 16:57:59.094,1
381776,1776722,2016-02-29 03:49:30.119,37999,0,1,parts,2016-02-29 18:20:04.955,1
317115,1898568,2016-03-16 14:22:11.080,11000,0,0,parts,2016-03-18 20:02:45.560,1
381776,1903363,2016-03-17 15:15:15.301,9999,0,1,parts,2016-05-03 15:40:55.342,1
463226,1734451,2016-02-21 08:40:06.911,5000,0,0,effects-and-pedals,2016-03-30 00:30:49.459,1
163194,478172,2015-02-06 19:34:58.515,59999,0,0,electric-guitars,2015-02-08 03:46:31.702,1
289937,471705,2015-02-04 00:42:47.076,9000,0,0,effects-and-pedals,2015-02-20 01:01:00.060,1
263273,422460,2014-12-29 04:00:04.517,11000,0,0,effects-and-pedals,2015-01-01 03:50:37.238,1
140267,1818364,2016-03-06 02:03:00.283,3000,0,0,effects-and-pedals,2016-03-08 21:18:15.907,1
74082,1831600,2016-03-08 02:44:56.145,12000,0,0,effects-and-pedals,2016-03-14 01:47:50.186,1
381776,1906362,2016-03-17 14:18:39.477,1999,0,1,parts,2016-03-26 01:57:21.801,1
89614,514369,2015-02-25 17:12:27.674,155000,0,0,electric-guitars,2015-02-25 20:14:38.501,1
307091,1733836,2016-02-21 02:47:59.890,1000,0,0,parts,2016-03-09 03:14:02.488,1
248862,1767054,2016-03-01 19:54:34.111,2500,0,0,accessories,2016-05-28 20:43:46.617,1
284354,1768566,2016-02-28 00:21:54.711,6900,0,0,effects-and-pedals,2016-02-29 05:30:23.085,1
381776,1866663,2016-03-10 17:43:52.184,8999,0,0,accessories,2016-03-10 18:38:58.555,2
381776,1904676,2016-03-17 15:22:13.403,10999,0,1,parts,2016-05-07 11:36:59.426,1
381776,1904703,2016-03-17 15:23:19.309,35999,0,1,parts,2016-04-16 23:15:47.990,1
267950,398190,2014-12-07 00:38:23.313,108000,0,0,amps,2015-04-08 04:09:04.244,1
99924,523593,2015-03-02 21:17:21.489,11000,0,0,effects-and-pedals,2015-10-31 20:16:14.572,1
655232,1863945,2016-03-09 23:29:15.884,189900,0,0,pro-audio,2016-03-16 01:59:34.779,1
381776,1774463,2016-02-29 03:13:01.055,899,1,1,accessories,2016-03-07 18:24:43.133,1
43852,625962,2015-04-16 15:47:46.914,15999,0,0,effects-and-pedals,2015-04-19 00:36:53.928,1
215301,284434,2014-09-20 11:37:39.121,8500,0,0,effects-and-pedals,2014-11-07 13:25:03.864,1
273587,620147,2015-04-18 20:37:56.885,43000,0,0,effects-and-pedals,2015-04-21 14:25:04.763,1
324810,604989,2015-04-07 00:21:59.733,6000,0,0,parts,2015-04-08 19:20:07.388,1
172110,611218,2015-04-10 02:45:05.985,30000,1,0,accessories,2015-06-10 14:06:41.143,1
24888,242188,2014-08-15 18:10:41.647,8000,0,0,effects-and-pedals,2014-08-15 21:26:39.124,1
324810,561858,2015-03-25 18:04:48.690,1000,1,1,parts,2015-03-26 16:52:32.518,1
110699,274381,2014-09-11 17:08:56.904,137500,0,0,electric-guitars,2014-09-11 22:21:38.793,1
73777,618344,2015-04-12 16:49:18.817,349900,0,0,electric-guitars,2015-04-17 16:15:26.695,1
72107,298076,2014-10-01 23:21:39.047,9900,0,0,effects-and-pedals,2014-10-03 03:01:18.132,1
230483,685639,2015-05-07 02:00:24.079,259900,0,0,electric-guitars,2015-05-08 06:50:32.900,1
31050,206618,2014-07-17 22:22:01.518,36000,0,0,electric-guitars,2014-11-27 07:38:02.784,1
163194,658960,2015-04-27 21:41:58.964,12999,0,0,effects-and-pedals,2015-05-27 20:56:09.822,1
50999,301588,2014-10-06 14:55:44.323,22500,0,0,pro-audio,2014-10-27 22:28:00.586,1
84347,669303,2015-05-02 07:30:40.202,265000,0,0,electric-guitars,2015-07-12 06:25:23.059,1
59153,285162,2014-09-21 16:07:41.172,19000,0,0,effects-and-pedals,2014-09-21 17:54:47.893,1
163194,620548,2015-04-13 22:06:01.088,29999,0,0,effects-and-pedals,2015-06-10 04:06:50.827,1
235657,322398,2014-10-24 09:07:32.652,11000,0,0,effects-and-pedals,2014-10-24 13:55:05.846,1
215402,762978,2015-05-31 12:13:14.928,21000,0,0,amps,2015-06-02 14:51:36.934,1
22993,264716,2014-09-01 20:19:55.294,20000,0,0,effects-and-pedals,2014-09-02 07:48:02.451,1
211318,338236,2014-11-06 01:06:47.349,8000,0,0,effects-and-pedals,2014-11-06 03:34:36.232,1
108793,244370,2014-08-18 17:20:03.331,40000,0,0,acoustic-guitars,2014-09-30 21:11:40.134,1
187524,252586,2014-08-24 22:55:39.694,74999,1,1,electric-guitars,2014-10-26 21:56:40.323,1
163194,675729,2015-05-04 23:42:46.449,35999,0,0,pro-audio,2015-08-27 00:14:30.841,1
22260,342382,2014-11-09 21:18:18.732,18900,0,0,effects-and-pedals,2014-12-23 20:18:03.475,1
77802,746881,2015-05-26 13:52:19.171,15500,0,0,effects-and-pedals,2015-05-27 21:01:18.147,1
72709,347720,2014-11-12 22:48:54.781,120000,0,0,amps,2014-11-20 21:06:53.956,1
50999,301577,2014-10-06 14:46:00.217,22500,0,0,pro-audio,2014-10-27 22:27:35.534,1
220211,718519,2015-05-17 20:05:38.876,20500,0,0,effects-and-pedals,2015-06-04 12:24:35.625,1
74082,324449,2014-10-26 22:34:34.353,4000,0,0,effects-and-pedals,2014-10-27 17:57:40.658,1
196571,334268,2014-11-02 19:08:39.602,17500,0,0,effects-and-pedals,2014-11-22 16:10:48.476,1
50999,227747,2014-08-01 23:56:06.889,1200,0,0,parts,2016-02-26 00:02:38.226,1
108793,299050,2014-10-02 23:04:09.766,16900,0,0,effects-and-pedals,2014-10-05 14:00:11.890,1
163194,775749,2015-06-03 19:45:40.788,249999,0,0,acoustic-guitars,2015-06-03 22:27:02.192,1
2229,823340,2015-06-22 21:22:16.674,45999,0,0,electric-guitars,2015-06-27 17:30:43.849,1
163194,866296,2015-07-02 16:29:09.714,23999,0,0,amps,2015-08-12 00:55:36.301,1
324810,823435,2015-06-22 22:00:31.091,39900,1,0,acoustic-guitars,2016-08-19 05:29:32.977,1
198948,759100,2015-05-29 07:58:04.474,3000,0,0,parts,2015-05-29 08:58:40.123,1
60607,763568,2015-05-31 22:00:56.334,12500,1,0,effects-and-pedals,2015-06-04 18:54:54.264,1
235657,326487,2014-10-28 03:34:21.585,7500,0,0,effects-and-pedals,2015-04-13 15:47:49.490,1
199741,340632,2014-11-07 20:52:19.125,12500,0,0,effects-and-pedals,2014-11-10 19:04:03.561,1
22260,334272,2014-11-02 19:14:00.727,14000,0,0,effects-and-pedals,2014-12-23 21:09:13.838,1
22658,814473,2015-06-17 20:01:19.467,6500,0,0,effects-and-pedals,2015-07-21 19:04:05.219,1
59153,366258,2014-11-23 19:54:50.888,35000,0,0,effects-and-pedals,2014-11-25 21:06:46.354,1
50999,285532,2014-09-22 01:12:45.489,5000,0,0,drums-and-percussion,2015-02-16 01:34:55.257,1
248862,782347,2015-06-05 01:01:52.940,100000,0,0,electric-guitars,2015-06-05 04:55:21.223,1
50999,806487,2015-06-14 19:57:22.536,9000,0,0,acoustic-guitars,2015-06-14 21:15:17.907,1
20847,287306,2014-09-23 15:08:29.286,71400,1,0,bass-guitars,2014-10-08 14:42:36.418,1
43852,877604,2015-07-07 18:57:56.221,14499,0,0,effects-and-pedals,2015-07-10 13:47:56.643,1
215301,961261,2015-08-06 05:58:05.195,28000,0,0,effects-and-pedals,2015-09-01 00:52:08.132,1
236299,818089,2015-06-19 18:15:36.661,8999,0,0,effects-and-pedals,2015-06-20 11:47:03.161,1
224587,297139,2014-10-01 04:21:29.700,19900,0,0,effects-and-pedals,2014-12-06 04:51:17.643,1
235657,322395,2014-10-24 08:58:40.001,18000,0,0,effects-and-pedals,2014-11-01 04:48:19.061,1
50999,805576,2015-06-13 23:12:48.799,2500,0,0,accessories,2015-06-14 01:21:17.309,1
211681,941352,2015-08-01 14:41:40.728,230000,0,0,electric-guitars,2015-08-16 14:40:24.772,1
324810,949783,2015-08-04 19:28:20.128,2500,1,0,accessories,2016-08-07 01:50:17.234,1
334208,1000150,2015-08-20 00:07:31.628,11000,0,0,effects-and-pedals,2015-09-24 00:47:19.651,1
256588,984419,2015-08-15 00:11:13.204,24000,0,0,effects-and-pedals,2015-08-15 03:50:47.339,1
101724,943702,2015-08-01 16:38:26.296,13500,0,0,effects-and-pedals,2015-08-03 21:12:59.487,1
50999,904131,2015-07-16 23:05:02.298,10000,0,0,band-and-orchestra,2015-08-13 18:38:49.408,1
147374,306966,2014-10-10 14:42:18.188,39000,0,0,effects-and-pedals,2014-10-13 22:48:02.169,1
290621,902528,2015-07-16 18:45:21.570,9900,0,0,parts,2015-07-24 00:04:31.378,1
240280,387491,2014-12-02 01:47:48.366,70000,0,0,electric-guitars,2014-12-02 12:47:42.068,1
144442,300792,2014-10-05 02:55:32.614,38000,0,0,electric-guitars,2015-06-02 19:41:59.676,1
224587,298198,2014-10-02 02:21:16.345,23900,0,0,electric-guitars,2015-02-07 02:09:27.561,1
22260,947989,2015-08-03 21:36:50.293,7500,0,0,effects-and-pedals,2015-08-06 13:55:25.661,1
108793,344099,2014-11-11 13:18:31.457,49900,0,0,amps,2015-03-03 04:35:58.230,1
228366,912515,2015-07-21 01:28:36.291,18000,0,0,effects-and-pedals,2015-07-27 20:54:26.646,1
31050,1091934,2015-09-18 23:12:57.799,7000,0,0,effects-and-pedals,2015-09-30 23:41:22.906,1
50999,985879,2015-08-15 22:14:18.620,5000,0,0,drums-and-percussion,2016-01-21 22:48:46.723,1
38668,991136,2015-08-18 17:45:00.141,26000,0,0,effects-and-pedals,2015-08-18 19:45:20.699,1
163194,1080165,2015-09-15 21:25:18.096,82999,0,0,drums-and-percussion,2015-09-17 21:38:35.836,1
163194,1166423,2015-10-02 20:28:10.985,199995,0,0,electric-guitars,2016-02-18 08:30:29.379,1
54183,275254,2014-09-11 22:25:21.598,20500,0,0,effects-and-pedals,2014-10-05 15:07:23.044,1
62406,1118466,2015-09-24 18:30:45.492,59900,0,0,electric-guitars,2015-10-07 20:56:56.162,1
384267,1202341,2015-10-13 05:53:42.337,7200,0,0,amps,2015-10-24 04:55:02.865,1
67144,355314,2014-11-17 01:49:57.808,150000,0,0,electric-guitars,2015-06-29 14:56:38.229,1
163194,1065039,2015-09-09 20:27:32.653,49999,0,0,keyboards-and-synths,2015-10-05 16:36:24.951,1
328068,1093026,2015-09-19 17:25:28.659,18000,0,0,effects-and-pedals,2015-09-29 13:23:47.276,1
100678,1193703,2015-10-09 15:28:56.331,10500,0,0,effects-and-pedals,2015-10-20 01:23:31.683,1
380921,1043625,2015-09-03 02:23:52.094,5000,0,0,accessories,2016-05-04 00:05:44.599,1
86028,1063295,2015-09-09 09:17:42.462,5800,0,0,effects-and-pedals,2015-09-11 02:05:34.030,1
402638,1092614,2015-09-19 13:28:02.624,25000,0,0,effects-and-pedals,2015-09-19 14:00:12.007,1
248862,1076251,2015-09-15 03:41:46.068,3500,0,0,parts,2015-09-15 15:31:07.504,1
104521,397633,2014-12-06 17:52:22.877,11000,1,0,effects-and-pedals,2014-12-19 16:22:20.842,1
22260,1284180,2015-11-02 22:02:50.208,4999,0,0,effects-and-pedals,2015-11-07 02:11:55.714,1
280477,1236937,2015-10-21 06:54:59.041,900,1,0,accessories,2015-11-15 18:59:39.293,1
108402,319324,2014-10-21 21:26:00.095,55000,0,0,bass-guitars,2014-10-22 20:47:24.534,1
163194,1047803,2015-09-04 11:55:55.827,182999,0,0,electric-guitars,2015-12-11 20:47:20.934,1
403247,1095065,2015-09-21 00:02:19.815,16000,0,0,pro-audio,2015-09-23 11:35:24.959,1
214704,1127751,2015-09-28 00:25:52.831,13000,1,0,effects-and-pedals,2015-12-21 00:03:54.106,1
238246,333898,2014-11-02 02:32:23.303,6900,0,0,effects-and-pedals,2014-11-03 01:33:43.554,1
50999,1344940,2015-11-15 22:31:45.710,47500,0,0,acoustic-guitars,2015-12-07 18:21:23.510,1
28944,404703,2014-12-11 00:47:22.670,27500,0,0,effects-and-pedals,2014-12-13 14:33:50.016,1
237562,386252,2014-12-01 00:32:32.775,900,0,0,parts,2014-12-25 12:20:45.399,1
223194,1261725,2015-10-27 20:02:30.451,55000,0,0,electric-guitars,2015-12-02 12:50:02.343,1
108793,1319148,2015-11-10 17:38:12.073,15000,0,0,effects-and-pedals,2015-11-28 20:42:37.278,1
221479,373189,2014-11-26 01:39:18.215,850000,0,0,electric-guitars,2015-03-25 19:59:17.216,1
163194,1257911,2015-10-27 00:02:50.289,6999,0,0,pro-audio,2015-10-27 02:26:15.186,1
405819,1232307,2015-10-20 17:22:28.015,11900,0,0,effects-and-pedals,2015-10-21 14:17:59.459,1
50999,1178501,2015-10-05 21:09:01.367,5500,0,0,effects-and-pedals,2015-12-14 16:31:07.887,1
198771,1311233,2015-11-07 15:47:05.930,1900,0,0,drums-and-percussion,2015-12-04 11:52:32.487,1
395527,1330361,2015-11-14 21:10:07.224,5200,0,0,effects-and-pedals,2016-01-03 18:52:42.996,1
148564,1542925,2016-01-12 01:03:44.305,35000,0,0,effects-and-pedals,2016-01-12 04:13:02.145,1
190036,1508785,2016-01-05 19:05:53.594,150000,0,0,electric-guitars,2016-06-12 14:50:54.233,1
287951,438217,2015-01-09 22:28:24.180,97500,0,0,keyboards-and-synths,2015-01-13 02:44:41.411,1
218972,1631358,2016-01-31 23:30:20.239,4900,0,0,parts,2016-05-22 00:50:55.143,1
43852,1660336,2016-02-08 16:21:11.785,20700,0,0,effects-and-pedals,2016-02-09 19:55:40.726,1
24644,468659,2015-02-01 21:06:27.086,29900,1,1,amps,2015-05-25 18:34:05.949,2
163194,460288,2015-02-19 16:54:57.935,6495,1,0,accessories,2016-08-05 17:00:37.692,1
306234,1482321,2015-12-27 01:46:31.406,19000,0,0,effects-and-pedals,2015-12-31 00:16:53.865,1
22993,1500571,2016-01-02 06:03:16.545,9900,0,0,effects-and-pedals,2016-03-11 03:00:11.821,1
140267,1605868,2016-01-25 17:27:48.698,28500,0,0,drums-and-percussion,2016-02-16 14:01:16.588,1
384875,1347641,2015-11-16 22:24:54.264,65999,1,0,electric-guitars,2016-07-20 22:01:36.366,1
31050,1506202,2016-01-04 22:12:43.593,179999,0,0,acoustic-guitars,2016-02-10 01:42:47.273,1
405154,1416086,2015-12-07 22:53:11.839,10000,0,0,effects-and-pedals,2015-12-12 20:44:19.080,1
68749,1502720,2016-01-03 11:40:53.937,25000,0,0,amps,2016-02-02 23:25:57.144,1
55492,301123,2014-10-05 21:00:32.633,5000,0,0,effects-and-pedals,2014-10-14 01:27:03.719,1
395527,1731423,2016-02-20 15:51:24.555,18000,0,0,effects-and-pedals,2016-02-27 00:12:00.390,1
307091,1733833,2016-02-21 02:45:39.875,1000,0,0,parts,2016-05-28 00:19:36.126,1
163194,1510377,2016-01-05 22:13:34.569,74999,0,0,pro-audio,2016-01-26 02:06:39.171,1
516634,1489775,2015-12-29 18:48:15.276,20000,0,0,effects-and-pedals,2016-01-01 21:22:41.992,1
18128,387604,2014-12-02 03:14:07.599,8000,0,0,effects-and-pedals,2015-03-23 04:35:29.891,1
306234,1732653,2016-02-21 02:21:28.704,120000,0,0,electric-guitars,2016-02-29 23:14:21.170,1
22993,461710,2015-01-28 00:46:06.669,37000,0,0,effects-and-pedals,2015-01-29 20:24:19.475,1
163194,1663897,2016-02-09 01:06:15.125,79999,0,0,bass-guitars,2016-02-13 17:56:32.745,1
100678,1660218,2016-02-08 15:49:43.329,10500,0,0,effects-and-pedals,2016-03-09 01:35:33.111,1
238246,436151,2015-01-08 07:14:32.556,14900,0,0,parts,2015-06-22 01:52:34.333,1
592427,1649718,2016-02-04 22:27:58.022,80000,0,0,bass-guitars,2016-02-04 22:35:43.312,1
588710,1787176,2016-03-01 11:08:07.110,25500,0,0,pro-audio,2016-08-03 22:14:10.139,1
251883,1771322,2016-02-28 21:07:32.847,6500,0,0,effects-and-pedals,2016-02-28 22:18:31.598,1
22260,1776274,2016-02-29 05:05:04.283,179900,0,0,amps,2016-04-04 17:32:36.381,1
163194,1597504,2016-01-22 15:01:03.814,22999,0,0,effects-and-pedals,2016-01-29 17:59:48.431,1
381776,1793645,2016-03-02 17:27:49.372,32999,0,1,parts,2016-03-03 02:07:25.002,1
381776,1776106,2016-02-29 03:39:19.788,23999,0,1,parts,2016-03-08 16:50:26.703,1
32901,391312,2014-12-06 19:09:01.816,45000,0,0,amps,2015-02-02 01:20:35.336,1
55744,1750262,2016-02-29 21:02:07.026,148900,0,0,electric-guitars,2016-04-22 03:05:52.752,1
219606,1616637,2016-01-28 03:27:33.399,13500,0,0,effects-and-pedals,2016-02-02 04:44:55.535,1
43852,344493,2014-11-11 19:40:52.141,40000,0,0,effects-and-pedals,2014-11-16 12:34:16.094,1
163194,459967,2015-02-10 19:58:50.176,32999,0,0,bass-guitars,2015-03-02 03:34:45.931,1
289937,471459,2015-02-03 21:52:59.391,8000,0,0,effects-and-pedals,2015-02-04 00:16:39.297,1
128030,1697433,2016-02-15 23:40:47.437,11500,0,0,electric-guitars,2016-05-07 12:15:21.597,1
146866,518434,2015-02-27 23:42:24.062,75000,0,0,bass-guitars,2015-02-28 08:26:43.349,1
833,1706841,2016-02-17 23:43:49.073,70000,0,0,acoustic-guitars,2016-02-26 22:51:37.043,1
199741,409601,2014-12-16 01:19:59.468,13500,0,0,effects-and-pedals,2014-12-23 19:23:39.504,1
655232,1888978,2016-03-14 07:25:51.310,6000,0,0,pro-audio,2016-03-16 20:12:24.048,1
107872,413010,2014-12-19 14:01:57.503,5000,0,0,pro-audio,2014-12-19 23:16:19.121,1
833,1794933,2016-03-02 20:28:03.944,375000,0,0,acoustic-guitars,2016-03-13 16:22:34.020,1
263273,481024,2015-02-08 23:23:43.881,1800,0,0,effects-and-pedals,2015-04-09 16:30:31.984,1
50999,488528,2015-02-12 23:42:07.606,3000,0,0,pro-audio,2015-03-12 04:59:49.828,1
163194,1723370,2016-02-18 20:48:30.215,42999,0,0,dj-and-lighting-gear,2016-02-24 14:17:36.115,1
237562,1759569,2016-02-25 23:02:11.924,1000,0,0,parts,2016-02-26 13:31:42.137,1
206599,482105,2015-02-09 19:48:22.541,135000,0,0,electric-guitars,2015-02-10 23:40:22.323,1
381776,1863520,2016-03-09 22:27:56.857,19999,0,1,parts,2016-03-15 03:06:23.007,1
466012,1754074,2016-02-24 22:54:56.910,5500,0,0,effects-and-pedals,2016-02-28 20:32:12.486,1
384875,1701184,2016-02-16 20:47:18.308,19999,0,0,effects-and-pedals,2016-04-28 12:43:10.239,1
163194,2024058,2016-04-06 14:38:26.608,27999,0,0,pro-audio,2016-05-01 17:48:56.266,1
614565,2097019,2016-04-19 10:17:44.995,41900,0,0,bass-guitars,2016-04-19 11:30:37.918,1
101724,2010408,2016-04-03 00:05:28.449,160000,0,0,electric-guitars,2016-04-03 17:31:58.761,1
72107,2017770,2016-04-05 02:51:37.879,41000,0,0,effects-and-pedals,2016-04-05 03:10:08.503,1
236299,2005738,2016-04-01 21:40:37.255,4499,0,0,parts,2016-04-09 02:26:27.863,1
146866,446427,2015-01-16 18:04:53.104,47500,0,0,effects-and-pedals,2015-01-16 20:46:35.825,1
215301,427606,2015-01-01 11:48:46.067,17000,0,0,effects-and-pedals,2015-07-02 14:11:10.783,1
266116,1742051,2016-05-06 17:48:06.526,10000,0,0,effects-and-pedals,2016-05-11 22:11:18.832,1
381776,1906166,2016-03-17 14:26:41.881,10799,0,0,parts,2016-03-29 03:16:47.926,1
229592,1813932,2016-03-04 21:56:08.483,2000,0,0,parts,2016-03-05 14:02:11.565,1
381776,1941252,2016-03-24 00:32:41.015,3499,1,1,parts,2016-04-12 20:41:29.344,1
266652,1928821,2016-03-21 15:35:40.617,6500,0,0,parts,2016-04-15 14:22:22.044,1
95086,492667,2015-02-16 00:52:57.216,12900,1,0,effects-and-pedals,2015-02-24 15:44:59.929,1
381776,1939654,2016-03-23 19:34:17.028,4999,0,1,parts,2016-03-23 22:51:28.859,1
163194,2005463,2016-04-01 20:52:39.764,144999,0,0,dj-and-lighting-gear,2016-04-13 15:34:22.578,1
381776,1904143,2016-03-17 15:19:29.862,11999,1,1,parts,2016-04-26 23:19:07.451,1
381776,1906814,2016-03-17 13:37:29.351,24999,0,0,parts,2016-03-24 12:01:21.222,1
163194,459905,2015-02-17 16:40:00.005,67999,0,0,amps,2015-03-21 23:56:07.752,1
89614,429390,2015-01-03 02:10:23.895,7500,0,0,effects-and-pedals,2015-01-12 18:06:39.267,1
667260,1992964,2016-03-31 15:26:26.149,1500,0,0,effects-and-pedals,2016-04-17 17:16:26.128,1
100099,2014638,2016-04-04 17:28:12.364,16500,0,0,effects-and-pedals,2016-04-04 19:48:02.260,1
229592,486420,2015-02-11 19:20:12.967,10000,0,0,effects-and-pedals,2015-02-15 01:20:53.489,1
381776,1904635,2016-03-17 15:22:10.258,1299,1,1,parts,2016-04-28 02:22:13.744,1
381776,1906114,2016-03-17 14:29:00.399,22999,0,1,parts,2016-03-18 14:34:35.547,1
158175,1922455,2016-03-19 18:48:10.073,18500,0,0,effects-and-pedals,2016-04-25 02:44:36.309,1
124120,1941488,2016-03-24 02:01:34.757,40000,0,0,pro-audio,2016-04-02 15:48:51.438,1
